ID,Size,Total_Transfer_Time,Transfer_Time_Parralelized,Chunking_Time,N,K,Total_Read_Time,Read_Time_Parralelized,Reconstruct_Time
317,43.028782,0.356065,0.064031,1.229278,9,6,0.332307,0.053921,2.748049
318,5.305224,0.043901,0.007895,0.151564,9,6,0.040972,0.006648,0.338820
319,17.789772,0.147211,0.026473,0.509710,9,6,0.137389,0.022293,1.108039
320,3003.106689,24.850838,4.468909,85.625290,9,6,23.192709,3.763292,184.401985
321,0.503778,0.004169,0.000750,0.014364,9,6,0.003891,0.000631,0.030934
322,0.000130,0.000001,0.000000,0.000004,9,6,0.000001,0.000000,0.000008
323,0.078136,0.000647,0.000116,0.002228,9,6,0.000603,0.000098,0.004798
324,0.000093,0.000001,0.000000,0.000003,9,6,0.000001,0.000000,0.000006
325,0.021506,0.000178,0.000032,0.000613,9,6,0.000166,0.000027,0.001321
326,21.974674,0.181841,0.032700,0.629615,9,6,0.169708,0.027537,1.368697
327,0.000100,0.000001,0.000000,0.000003,9,6,0.000001,0.000000,0.000006
328,10.741219,0.088884,0.015984,0.307756,9,6,0.082953,0.013460,0.669019
329,14.661916,0.121328,0.021818,0.420091,9,6,0.113233,0.018373,0.913220
330,107800.281250,892.052011,160.417085,3073.627189,9,6,832.531394,135.088072,6619.340546
331,204.805374,1.694773,0.304770,5.807824,9,6,1.581693,0.256648,12.973857
332,55.666142,0.460640,0.082837,1.590311,9,6,0.429904,0.069757,3.555139
333,16.028812,0.132639,0.023852,0.459255,9,6,0.123789,0.020086,0.998357
