id,size,submit_time,time_spent
17014,73.370853,185469,0
17015,1,185470,0
17016,73.257653,185475,0
17017,1,185477,0
17018,3.243899,185478,0
17019,1680.808499,185479,0
17020,1075.739721,185480,0
17021,73.609433,185482,0
17022,13675.769446,185483,0
17023,1,185484,0
17024,46.980728,185485,0
17025,73.308483,185486,0
17026,268.437418,185486,0
17027,25.106986,185492,0
17028,2559.086245,185494,0
17029,73.349429,185496,0
17030,2.146756,185498,0
17031,1,185498,0
17032,72.537236,185500,0
17033,1.035761,185502,0
17034,73.015765,185504,0
17035,1,185504,0
17036,646.145331,185506,0
17037,1,185508,0
17038,1,185509,0
17039,1,185509,0
17040,72.996304,185510,0
17041,1,185510,0
17042,1,185510,0
17043,1,185511,0
17044,1,185511,0
17045,442.921493,185512,0
17046,1,185512,0
17047,18489.77997,185522,0
17048,380.295093,185522,0
17049,1,185522,0
17050,380.295158,185522,0
17051,72.995845,185523,0
17052,380.295093,185523,0
17053,380.282447,185523,0
17054,1,185523,0
17055,499.536672,185525,0
17056,36.916387,185526,0
17057,72.434768,185526,0
17058,33561.196009,185526,0
17059,380.282393,185528,0
17060,267.656321,185528,0
17061,72.341134,185528,0
17062,1,185535,0
17063,268.437416,185535,0
17064,72.933503,185536,0
17065,3333.041912,185538,0
17066,72.499647,185538,0
17067,1,185539,0
17068,201.830929,185539,0
17069,1,185540,0
17070,1,185541,0
17071,1.525602,185541,0
17072,3663.674424,185542,0
17073,7787.887817,185544,0
17074,1,185545,0
17075,1,185547,0
17076,1,185547,0
17077,1,185548,0
17078,2.422577,185548,0
17079,1,185549,0
17080,1,185550,0
17081,1,185558,0
17082,1,185560,0
17083,1,185561,0
17084,395261.560453,185561,0
17085,37.222023,185562,0
17086,3350.509125,185564,0
17087,3339.147577,185567,0
17088,22.061079,185568,0
17089,3690.493671,185568,0
17090,3666.756939,185570,0
17091,1,185575,0
17092,131.862878,185575,0
17093,268.437415,185576,0
17094,2496.759555,185580,0
17095,1940295.395574,185582,0
17096,226.719723,185589,0
17097,23.39598,185591,0
17098,48.122776,185592,0
17099,1,185593,0
17100,7.483826,185593,0
17101,8.32497,185600,0
17102,245.36302,185602,0
17103,98.708668,185604,0
17104,3365.238502,185606,0
17105,3711.549201,185608,0
17106,3.033665,185609,0
17107,3335.646168,185611,0
17108,268.437419,185615,0
17109,1,185616,0
17110,4.23343,185623,0
17111,380.282447,185625,0
17112,499.536672,185625,0
17113,380.282447,185625,0
17114,1,185626,0
17115,380.295149,185626,0
17116,380.282393,185626,0
17117,380.282328,185626,0
17118,380.282393,185626,0
17119,380.282328,185627,0
17120,380.282384,185629,0
17121,1,185630,0
17122,3672.607215,185632,0
17123,3.261898,185638,0
17124,1,185644,0
17125,1,185647,0
17126,22.411869,185649,0
17127,1,185650,0
17128,1355278.622972,185653,0
17129,3359.253496,185656,0
17130,268.437418,185656,0
17131,998683.398095,185658,0
17132,1,185659,0
17133,1,185661,0
17134,3697.294706,185662,0
17135,1,185665,0
17136,1,185667,0
17137,4557.986634,185667,0
17138,43102.012973,185668,0
17139,1,185668,0
17140,1,185671,0
17141,1,185682,0
17142,1,185685,0
17143,1,185689,0
17144,1,185692,0
17145,1,185697,0
17146,271.962941,185699,0
17147,268.437417,185702,0
17148,1,185706,0
17149,32.549446,185708,0
17150,4.227811,185708,0
17151,1,185708,0
17152,3343.038579,185710,0
17153,1,185719,0
17154,30.668669,185721,0
17155,3679.286016,185723,0
17156,380.282447,185723,0
17157,3082443.516697,185724,0
17158,3418335.184463,185726,0
17159,3128386.84107,185732,0
17160,380.295093,185733,0
17161,1,185741,0
17162,380.282393,185742,0
17163,1,185744,0
17164,1,185744,0
17165,1.014415,185746,0
17166,268.437395,185746,0
17167,380.295149,185746,0
17168,3375.954901,185750,0
17169,1,185753,0
17170,1,185755,0
17171,13675.769331,185756,0
17172,1,185757,0
17173,1,185757,0
17174,1,185758,0
17175,1,185761,0
17176,380.295212,185762,0
17177,3335.794823,185763,0
17178,3726.70777,185763,0
17179,97.149475,185765,0
17180,1,185771,0
17181,1,185772,0
17182,1,185773,0
17183,1,185782,0
17184,1,185783,0
17185,28.290468,185785,0
17186,268.437422,185791,0
17187,1,185793,0
17188,1,185794,0
17189,1,185795,0
17190,1,185807,0
17191,1,185832,0
17192,1,185835,0
17193,44534.123358,185835,0
17194,3659.848418,185837,0
17195,296.475969,185837,0
17196,131.79922,185844,0
17197,4.306167,185846,0
17198,1,185849,0
17199,380.295093,185850,0
17200,1,185850,0
17201,268.43742,185851,0
17202,1,185851,0
17203,1,185853,0
17204,1,185857,0
17205,1,185857,0
17206,449.732058,185858,0
17207,1,185862,0
17208,4.23343,185862,0
17209,1,185862,0
17210,1,185866,0
17211,1,185868,0
17212,28.290468,185868,0
17213,1,185875,0
17214,275.760942,185881,0
17215,288.089882,185881,0
17216,1,185882,0
17217,271.528034,185883,0
17218,271.009913,185885,0
17219,289.893276,185890,0
17220,72.827078,185894,0
17221,268.437419,185894,0
17222,72.785131,185899,0
17223,3360.055731,185906,0
17224,72.853706,185918,0
17225,1,185928,0
17226,1,185928,0
17227,3702.063058,185932,0
17228,72.845444,185932,0
17229,72.509312,185932,0
17230,1,185932,0
17231,1,185934,0
17232,1,185934,0
17233,1,185934,0
17234,1,185935,0
17235,1,185935,0
17236,1,185935,0
17237,1,185936,0
17238,268.437418,185936,0
17239,33561.195973,185949,0
17240,870543.597816,185949,0
17241,72.313114,185949,0
17242,3345.307208,185950,0
17243,72.646122,185950,0
17244,4.227816,185950,0
17245,380.282447,185951,0
17246,380.282384,185951,0
17247,380.282393,185953,0
17248,1,185953,0
17249,1,185953,0
17250,77.054668,185954,0
17251,72.429373,185955,0
17252,72.177686,185957,0
17253,72.444264,185961,0
17254,1,185963,0
17255,71.888029,185965,0
17256,1,185966,0
17257,1,185968,0
17258,276.789173,185970,0
17259,72.154628,185974,0
17260,268.437416,185975,0
17261,72.351919,185984,0
17262,3375.997161,185986,0
17263,3684.748632,185987,0
17264,1,185987,0
17265,72.417928,185987,0
17266,1,185988,0
17267,3725.914192,185989,0
17268,1,185990,0
17269,1,185992,0
17270,72.394634,185995,0
17271,1,185997,0
17272,72.295868,185999,0
17273,1,186004,0
17274,1,186004,0
17275,71.892967,186005,0
17276,1,186007,0
17277,71.722616,186008,0
17278,1,186008,0
17279,3339.142126,186011,0
17280,233944.223503,186015,0
17281,3675.097581,186015,0
17282,586.791034,186019,0
17283,4757.141564,186021,0
17284,72.122112,186023,0
17285,71.870837,186026,0
17286,13675.769498,186026,0
17287,268.437417,186026,0
17288,71.888874,186031,0
17289,854.307037,186031,0
17290,71.826688,186040,0
17291,71.606261,186041,0
17292,1,186042,0
17293,1,186043,0
17294,1.704392,186043,0
17295,1,186044,0
17296,1.615471,186046,0
17297,552.115066,186047,0
17298,71.890455,186048,0
17299,71.796311,186050,0
17300,89.508945,186052,0
17301,71.891281,186059,0
17302,55.718405,186061,0
17303,72.118287,186061,0
17304,3367.036539,186063,0
17305,268.262208,186065,0
17306,3712.776762,186068,0
17307,268.437419,186068,0
17308,71.758154,186069,0
17309,71.696171,186072,0
17310,71.46345,186075,0
17311,1,186076,0
17312,1,186076,0
17313,1,186082,0
17314,71.440221,186088,0
17315,71.450851,186090,0
17316,1,186092,0
17317,71.206984,186094,0
17318,91.720061,186095,0
17319,1,186095,0
17320,162.613997,186098,0
17321,70.901594,186099,0
17322,71.183128,186100,0
17323,1,186102,0
17324,4.233434,186103,0
17325,71.379904,186103,0
17326,1,186104,0
17327,3350.114461,186104,0
17328,4.003953,186104,0
17329,158.398696,186105,0
17330,175.569475,186105,0
17331,1,186105,0
17332,268.437422,186107,0
17333,988.369421,186107,0
17334,71.495898,186108,0
17335,8605.506779,186110,0
17336,71.57646,186113,0
17337,11.597275,186114,0
17338,1,186116,0
17339,70.828936,186118,0
17340,71.074778,186122,0
17341,3610.885303,186126,0
17342,71.217883,186127,0
17343,33561.196008,186128,0
17344,1,186138,0
17345,47.009479,186139,0
17346,1,186140,0
17347,71.286953,186143,0
17348,71.1706,186144,0
17349,70.939591,186149,0
17350,268.437393,186150,0
17351,1,186150,0
17352,70.837219,186152,0
17353,3693.281971,186154,0
17354,71.207807,186155,0
17355,3382.991533,186157,0
17356,29800.394038,186159,0
17357,29799.267206,186160,0
17358,71.127456,186162,0
17359,3739.461084,186164,0
17360,36.851206,186167,0
17361,71.123671,186167,0
17362,1,186169,0
17363,71.127467,186171,0
17364,1,186171,0
17365,1,186172,0
17366,2.478983,186173,0
17367,1.830246,186176,0
17368,71.137537,186179,0
17369,267.994841,186181,0
17370,1,186182,0
17371,71.080169,186184,0
17372,71.067633,186187,0
17373,1,186189,0
17374,1,186191,0
17375,71.087898,186193,0
17376,71.047068,186197,0
17377,853.834065,186198,0
17378,760.918052,186198,0
17379,1072.913663,186198,0
17380,821.526303,186198,0
17381,23796.501785,186201,0
17382,1,186203,0
17383,115.766888,186205,0
17384,453052.508527,186209,0
17385,453104.139243,186209,0
17386,1,186213,0
17387,1,186213,0
17388,70.496866,186213,0
17389,146.160259,186213,0
17390,71.154559,186213,0
17391,70.953773,186217,0
17392,1,186219,0
17393,268.4374,186220,0
17394,70.397489,186225,0
17395,70.903715,186234,0
17396,48.159859,186238,0
17397,70.832126,186244,0
17398,3377.048047,186246,0
17399,3336.416912,186248,0
17400,1,186248,0
17401,3665.190782,186262,0
17402,268.437416,186264,0
17403,20.798981,186270,0
17404,1,186272,0
17405,3362.100209,186280,0
17406,320.149686,186281,0
17407,2211.399559,186282,0
17408,2.414891,186284,0
17409,1,186286,0
17410,1,186289,0
17411,42.114243,186295,0
17412,23744.792725,186301,0
17413,27.686635,186304,0
17414,13675.769479,186310,0
17415,1,186316,0
17416,1,186318,0
17417,11593.902831,186319,0
17418,1,186320,0
17419,35.728516,186339,0
17420,3.771262,186340,0
17421,4.233434,186341,0
17422,1,186342,0
17423,1,186342,0
17424,4.674065,186344,0
17425,1,186347,0
17426,4.233778,186349,0
17427,39.730833,186355,0
17428,268.437414,186358,0
17429,1,186358,0
17430,11597.408738,186362,0
17431,4993.332178,186375,0
17432,1,186378,0
17433,265.375894,186379,0
17434,428.114889,186379,0
17435,67713.481257,186379,0
17436,407.044095,186379,0
17437,3703.673513,186379,0
17438,2335.808624,186381,0
17439,20.606144,186382,0
17440,211725.083533,186384,0
17441,269.232763,186384,0
17442,201.830929,186400,0
17443,53383.679367,186401,0
17444,3347.001136,186401,0
17445,268.437416,186402,0
17446,2.03428,186407,0
17447,1,186413,0
17448,53529.028379,186417,0
17449,1,186425,0
17450,23.39598,186434,0
17451,3681.669134,186436,0
17452,14.931983,186439,0
17453,268.437416,186439,0
17454,264.120718,186451,0
17455,1,186453,0
17456,3377.355036,186473,0
17457,268.437418,186477,0
17458,80271.349062,186477,0
17459,1,186488,0
17460,267.688156,186494,0
17461,41854.832776,186496,0
17462,3728.024024,186498,0
17463,1,186500,0
17464,4.233783,186503,0
17465,268.437418,186517,0
17466,180282.330976,186526,0
17467,70.475649,186534,0
17468,70.897831,186539,0
17469,70.282798,186540,0
17470,653.593791,186542,0
17471,3340.270437,186544,0
17472,70.46839,186546,0
17473,272.180246,186551,0
17474,70.997031,186552,0
17475,70.731634,186553,0
17476,1,186553,0
17477,3671.611447,186555,0
17478,22.598207,186556,0
17479,268.437418,186556,0
17480,70.392219,186559,0
17481,1167.901392,186561,0
17482,70.366105,186563,0
17483,70.661187,186567,0
17484,33561.195973,186569,0
17485,70.691888,186570,0
17486,1,186572,0
17487,1374.072505,186574,0
17488,1,186575,0
17489,70.59279,186578,0
17490,70.261632,186585,0
17491,4.233434,186587,0
17492,1171.528808,186592,0
17493,70.506542,186593,0
17494,268.437416,186601,0
17495,70.692415,186611,0
17496,70.55344,186621,0
17497,1,186621,0
17498,260.561176,186621,0
17499,70.475028,186624,0
17500,22.598202,186633,0
17501,1,186633,0
17502,3368.735771,186633,0
17503,84.944461,186633,0
17504,105.07751,186636,0
17505,70.381543,186638,0
17506,1826.615896,186639,0
17507,3719.086983,186639,0
17508,70.803899,186640,0
17509,1,186641,0
17510,1,186642,0
17511,70.343166,186642,0
17512,1.418402,186643,0
17513,1,186643,0
17514,1.017611,186643,0
17515,3350.93254,186650,0
17516,70.328471,186652,0
17517,268.437416,186652,0
17518,70.164004,186653,0
17519,144497.371304,186655,0
17520,70.274765,186660,0
17521,110.057559,186660,0
17522,70.295879,186662,0
17523,266.031986,186663,0
17524,257.570692,186665,0
17525,70.334572,186671,0
17526,69.965245,186673,0
17527,1,186674,0
17528,47.049038,186674,0
17529,3.576578,186674,0
17530,2292.549,186674,0
17531,264.290304,186676,0
17532,70.240384,186678,0
17533,2360.63552,186680,0
17534,101.824071,186684,0
17535,70.479211,186688,0
17536,70.323933,186692,0
17537,261.6836,186694,0
17538,268.437423,186695,0
17539,70.429179,186698,0
17540,3689.999827,186700,0
17541,36.821708,186701,0
17542,22.598201,186707,0
17543,69.799606,186709,0
17544,70.320694,186709,0
17545,2274.91371,186712,0
17546,70.148707,186714,0
17547,70.114912,186717,0
17548,3386.011291,186719,0
17549,70.138141,186721,0
17550,584.999018,186721,0
17551,103.475562,186723,0
17552,70.041628,186728,0
17553,1,186728,0
17554,70.025631,186732,0
17555,268.437416,186734,0
17556,69.670412,186735,0
17557,3986.555828,186737,0
17558,70.144364,186740,0
17559,265.505618,186744,0
17560,1,186745,0
17561,70.142355,186747,0
17562,70.113719,186751,0
17563,69.811647,186755,0
17564,9496.788438,186757,0
17565,1,186758,0
17566,69.733094,186758,0
17567,16.298413,186761,0
17568,3742.072425,186762,0
17569,69.710157,186763,0
17570,264.545506,186766,0
17571,1,186767,0
17572,3662.123954,186768,0
17573,3336.861345,186769,0
17574,69.728171,186771,0
17575,268.437417,186773,0
17576,1,186774,0
17577,69.380468,186777,0
17578,22.598203,186782,0
17579,69.362627,186782,0
17580,69.589295,186784,0
17581,265.665805,186786,0
17582,288.614556,186789,0
17583,69.497182,186790,0
17584,69.514149,186791,0
17585,3363.359483,186793,0
17586,1,186793,0
17587,69.521002,186795,0
17588,120265.155348,186797,0
17589,69.391577,186800,0
17590,3706.34256,186802,0
17591,69.390093,186804,0
17592,3.394105,186806,0
17593,69.387767,186809,0
17594,34786.681425,186813,0
17595,268.437418,186814,0
17596,69.003552,186819,0
17597,69.058811,186820,0
17598,4.233434,186822,0
17599,1,186822,0
17600,69.347301,186824,0
17601,69.392256,186828,0
17602,69.305029,186831,0
17603,3347.269035,186833,0
17604,3683.793142,186835,0
17605,69.409902,186837,0
17606,1,186839,0
17607,68.91774,186841,0
17608,33561.196007,186846,0
17609,3.012128,186849,0
17610,48.208476,186855,0
17611,22.598203,186857,0
17612,3377.429052,186863,0
17613,1,186865,0
17614,263.129616,186870,0
17615,1,186876,0
17616,3730.66913,186879,0
17617,3340.521138,186881,0
17618,264.310761,186889,0
17619,1,186892,0
17620,42.156986,186908,0
17621,67.253203,186910,0
17622,268.437417,186912,0
17623,269.507432,186918,0
17624,3673.581561,186923,0
17625,1,186930,0
17626,269.205343,186932,0
17627,22.598207,186932,0
17628,1737.693394,186934,0
17629,1,186942,0
17630,1.584915,186944,0
17631,1.482957,186949,0
17632,268.437418,186949,0
17633,96.026693,186955,0
17634,3369.475546,186957,0
17635,3.136379,186961,0
17636,4.241491,186965,0
17637,1,186968,0
17638,3720.739729,186971,0
17639,268.437419,186988,0
17640,1250.368057,186993,0
17641,3692.594501,186993,0
17642,3351.534113,186995,0
17643,10.196554,186996,0
17644,1.146699,186998,0
17645,2.295538,187003,0
17646,7.36769,187005,0
17647,22.598204,187005,0
17648,1,187007,0
17649,3386.315183,187014,0
17650,16.561732,187017,0
17651,1,187019,0
17652,267.822267,187021,0
17653,1,187023,0
17654,1,187023,0
17655,1,187023,0
17656,1,187023,0
17657,1,187023,0
17658,1,187024,0
17659,1,187024,0
17660,1,187025,0
17661,3747.616874,187026,0
17662,1,187029,0
17663,268.437422,187029,0
17664,1,187034,0
17665,4927.52079,187036,0
17666,1,187036,0
17667,1,187043,0
17668,1382048.943546,187049,0
17669,1,187059,0
17670,1,187060,0
17671,4.233434,187061,0
17672,1,187063,0
17673,1,187065,0
17674,1,187066,0
17675,2.344243,187066,0
17676,3349.887989,187068,0
17677,268.437422,187068,0
17678,201.830929,187068,0
17679,2.418427,187077,0
17680,3681.390941,187078,0
17681,22.598204,187080,0
17682,69.23398,187095,0
17683,69.263347,187099,0
17684,23.39598,187101,0
17685,13850.107252,187103,0
17686,68.877794,187103,0
17687,1,187105,0
17688,268.437418,187106,0
17689,68.863202,187109,0
17690,1,187110,0
17691,4.241495,187110,0
17692,68.863481,187112,0
17693,257.547575,187114,0
17694,3384.441797,187116,0
17695,68.848131,187119,0
17696,69.197224,187122,0
17697,69.191544,187125,0
17698,260.757258,187127,0
17699,272.404315,187128,0
17700,69.268849,187129,0
17701,1555.869251,187131,0
17702,69.103088,187134,0
17703,33561.196253,187137,0
17704,381.558006,187140,0
17705,1,187140,0
17706,68.917949,187141,0
17707,68.955163,187145,0
17708,1,187146,0
17709,1,187147,0
17710,243.801967,187147,0
17711,68.935696,187149,0
17712,1,187149,0
17713,268.437418,187149,0
17714,1,187153,0
17715,68.955136,187156,0
17716,68.881505,187161,0
17717,68.455258,187164,0
17718,3728.679578,187167,0
17719,68.774669,187172,0
17720,68.77638,187175,0
17721,1,187177,0
17722,68.797162,187180,0
17723,266.494118,187185,0
17724,68.97323,187187,0
17725,1,187189,0
17726,268.437418,187190,0
17727,68.763599,187190,0
17728,266.066053,187193,0
17729,68.685842,187195,0
17730,68.773443,187200,0
17731,3702.987881,187200,0
17732,3364.748304,187202,0
17733,335.190291,187202,0
17734,68.757434,187204,0
17735,237362.449154,187208,0
17736,1,187211,0
17737,231084.659565,187214,0
17738,3572.085231,187215,0
17739,32760.882452,187218,0
